,Dealer_Code,Oct_2324_sales,Nov_2324_sales,Dec_2324_sales,Jan_2324_sales,Feb_2324_sales,Mar_2324_sales,Apr_2425_sales,May_2425_sales,Jun_2425_sales,Jul_2425_sales,Aug_2425_sales,Sep_2425_sales,Apr_2425_Target,May_2425_Target,Jun_2425_Target,Jul_2425_Target,Aug_2425_Target,Sep_2425_Target,Sales_Pattern_Overall,Target_Pattern_Overall,Achieved_Type,Predicted_Target,Category_Overall,Dealer_Name,dealer_district,dealer_taluka,dealer_type,population,taluka_population,market_potential,MarketSizePer1000,AVG_SALES,sales_by_counter_3M,counter_market_ratio,NORM_counter_market_ratio,NORM_sales_by_counter_3M,AVG_SALES-N,MarketSizePer1000_N,Code,Dealer Name,CS,AP,MP,Status,MPA,SOB,AP_normalized,Score,Tier,Incentive_per_Ton_linear,Incentive_per_Ton_exponential,Final_Incentive,Perfomance_Bonus,Predicted_Incentive
281,SIPT047,91.0,79.0,93.0,82.66666666666667,79.0,72.0,78,84.0,81.0,81.0,74.0,76.0,120,120,120,120,110,110,LHLHLL,NNNNNN,No Achievement,77,Consistently Weak Performer,Mallikarjuna Steel Traders,Medchal - Malkajgiri,Neredmet,Non-Exclusive,2460095.0,1.0,500.0,0.2032441836595741,80.5,0.14576764149736857,0.51,0.0005662965060357429,0.010158388624683419,0.35333333333333333,5.0780832843377e-07,SIPT047,Mallikarjuna Steel Traders,42.6,79,600.0,Non-Exclusive,7.1000000000000005,100.0,36.61971830985916,43.3918309859155,Tier 1,2000.0,2000.0,2000.0,0.0,154000.0
282,SIPT056,63.0,61.0,53.0,40.0,61.0,61.0,1,72.0,61.0,31.0,61.0,60.0,60,60,60,60,60,60,LHHLHH,NAANAA,Moderate Achievement,55,Consistently Strong Performer,Mahalakshmi Iron & Hardware Merchants,Karimnagar,Jammikunta,Exclusive,1162156.0,72666.0,400.0,0.34418787150778385,63.0,0.09262318966698686,0.765,0.0008496299443073867,0.0064505932933311555,0.2755555555555556,8.601675481607529e-07,SIPT056,Mahalakshmi Iron & Hardware Merchants,15.7,48,400.0,Exclusive,3.925,100.0,22.065727699530516,34.02443661971831,Tier 1,2000.0,2000.0,2000.0,0.0,110000.0
283,SIPT067,14.0,62.0,33.0,20.0,27.0,18.0,58,20.0,19.0,20.0,27.0,12.0,25,25,25,20,30,30,HLLLHL,ANNANN,Low Achievement,23,Consistently Weak Performer,Ramakrishna Agencies,Rajanna Sircilla,Sircilla,Non-Exclusive,552037.0,92001.0,400.0,0.7245891126862873,24.166666666666668,0.05782976460110889,0.195,0.00021629637640606535,0.004023116960848482,0.10296296296296296,1.811170651394339e-06,SIPT067,Ramakrishna Agencies,30.7,26,400.0,Non-Exclusive,7.675,84.69055374592834,11.737089201877934,25.51536427031243,Tier 2,1833.0,1611.0,1611.0,0.0,37050.0
284,SIPT071,15.0,1.0,1.0,12.0,1.0,14.0,1,13.0,16.0,1.0,1.0,15.0,10,20,15,10,10,10,LHHLLH,NNANNA,Low Achievement,17,Fluctuating Performer,Sri Kanakadurga Steel Syndicate,Khammam,Kalluru,Non-Exclusive,1401639.0,63828.0,150.0,0.10701757014466635,12.333333333333334,0.0847489992826371,0.42,0.00046629646899869215,0.005901224820429151,0.05037037037037037,2.672417945738179e-07,SIPT071,Sri Kanakadurga Steel Syndicate,186.9,7,150.0,Non-Exclusive,100.0,3.7453183520599254,2.8169014084507045,22.43920451548241,Tier 3,1667.0,1323.0,1323.0,0.0,22490.0
285,SIPT073,1.0,61.0,30.0,1.0,20.0,1.0,46,30.0,1.0,12.0,30.0,1.0,20,30,30,15,15,15,HHLLHL,AANNAN,Moderate Achievement,28,Fluctuating Performer,Sumedha Steels & Generals,Khammam,Khammam,Non-Exclusive,1401639.0,356857.0,2000.0,1.426900935262218,15.833333333333334,0.005899825046997125,0.0315,3.4629642455423134e-05,0.00040005602401394267,0.06592592592592593,3.566950208364641e-06,SIPT073,Sumedha Steels & Generals,162.4,20,150.0,Non-Exclusive,100.0,12.31527093596059,8.92018779342723,27.815166863248457,Tier 2,1833.0,1611.0,1611.0,0.0,45110.0
286,SIPT077,19.0,1.0,20.0,13.0,25.0,20.0,30,11.0,1.0,10.0,1.0,20.0,15,20,20,20,20,20,HLLLLH,ANNNNA,Low Achievement,16,Consistently Weak Performer,Kinnera Agencies,Bhadradri Kothagudem,Palvancha,Non-Exclusive,1069261.0,113872.0,380.0,0.3553856354996582,12.0,0.07441929126174318,0.25263157894736843,0.0002803314878420715,0.005180539182418546,0.048888888888888885,8.881619581488967e-07,SIPT077,Kinnera Agencies,33.5,12,380.0,Non-Exclusive,8.81578947368421,35.82089552238806,5.164319248826291,12.025928548510228,Tier 5,1333.0,952.0,952.0,0.0,15230.0
287,SIPT080,10.0,23.0,44.0,8.0,1.0,10.0,50,15.0,20.0,1.0,23.0,23.0,20,20,20,10,22,22,HLLLHH,ANANAA,Moderate Achievement,26,Target-Oriented Performer,Sri Sri Sri Venkata Sai Rama Iron Syndicate,Khammam,Wyra,Non-Exclusive,1401639.0,54320.0,65.0,0.04637428039602209,16.833333333333332,0.4278054164359176,0.3384615384615385,0.0003756981448454667,0.029835670244216513,0.07037037037037036,1.1563357015640171e-07,SIPT080,Sri Sri Sri Venkata Sai Rama Iron Syndicate,92.1,22,65.0,Non-Exclusive,100.0,23.8870792616721,9.859154929577464,30.6929088100809,Tier 1,2000.0,2000.0,2000.0,0.0,52000.0
288,SIPT083,22.0,30.0,30.0,14.0,10.0,35.0,44,46.0,25.0,24.0,31.0,32.0,25,25,25,25,30,30,HHLLHL,AAANAA,High Achievement,37,Target-Oriented Performer,Jayalaxmi Cement Hardware & Electricals,Wanaparthy,Atmakur,Exclusive,577758.0,38467.0,80.0,0.13846627826875613,31.666666666666668,0.753571518965609,0.1875,0.0002079630399863111,0.05256380069756127,0.1362962962962963,3.458635649077964e-07,SIPT083,Jayalaxmi Cement Hardware & Electricals,202.5,34,60.0,Exclusive,100.0,16.790123456790123,15.492957746478872,32.653799339245346,Tier 1,2000.0,2000.0,2000.0,0.0,74000.0
289,SIPT087,1.0,30.0,1.0,12.0,25.0,16.0,29,1.0,1.0,1.0,1.0,1.0,25,1,1,1,1,1,HLLLLL,AAAAAA,High Achievement,37,Target-Oriented Performer,New Laxmi Agencies,Mahabubnagar,Jadcherla,Non-Exclusive,905660.0,104141.0,1.0,0.0011041671267363027,8.333333333333334,0.006728321861076659,59.0,0.06555520946489239,0.0004578587957706018,0.0325925925925926,2.45828694899349e-09,SIPT087,New Laxmi Agencies,40.0,5,300.0,Non-Exclusive,13.333333333333334,12.5,1.8779342723004695,6.293427230046949,Tier 6,,,,,
290,SIPT089,1.0,12.0,1.0,15.0,1.0,10.0,1,20.0,11.0,1.0,1.0,13.0,10,10,10,10,10,10,LHHLLH,NAANNA,Moderate Achievement,17,Fluctuating Performer,Balaji Traders (K),Nagarkurnool,Kollapur,Non-Exclusive,861766.0,55466.0,40.0,0.04641631254888218,11.166666666666666,0.21652621531729557,0.775,0.0008607410595337258,0.01509509039931127,0.04518518518518518,1.1573865053858368e-07,SIPT089,Balaji Traders (K),37.2,7,40.0,Non-Exclusive,93.0,18.817204301075268,2.8169014084507045,24.05358170528548,Tier 2,1833.0,1611.0,1611.0,0.0,27390.0
291,SIPT090,11.0,23.0,31.0,9.0,22.0,18.0,6,1.0,19.0,1.0,11.0,11.0,15,15,15,15,20,20,LLHLLH,NNANNN,Low Achievement,16,Consistently Weak Performer,Pragathi Traders,Wanaparthy,Kothakota,Non-Exclusive,577758.0,59331.0,50.0,0.08654142391797258,13.833333333333334,0.09761256555154199,0.98,0.0010885189216736748,0.006798693310811046,0.05703703703703704,2.1605142899161729e-07,SIPT090,Pragathi Traders,101.8,8,50.0,Non-Exclusive,100.0,7.858546168958743,3.286384976525822,23.54354021970724,Tier 2,1833.0,1611.0,1611.0,0.0,25780.0
292,SIPT092,50.0,30.0,47.0,1.0,1.0,23.0,48,35.0,39.0,1.0,35.0,15.0,25,30,40,30,40,40,HHHLHL,AANNNN,Low Achievement,34,Emerging Performer,Quadeeriya Traders,Mahabubnagar,Marikal,Non-Exclusive,905660.0,1.0,80.0,0.08833337013890423,32.0,0.1847032910748584,0.1,0.00011074078175584509,0.01287486070698747,0.13777777777777778,2.2053129454529992e-07,SIPT092,Quadeeriya Traders,101.8,29,80.0,Non-Exclusive,100.0,28.487229862475445,13.145539906103288,33.58476991615706,Tier 1,2000.0,2000.0,2000.0,0.0,68000.0
293,SIPT095,22.0,25.0,15.0,1.0,21.0,1.0,17,26.0,20.0,17.0,22.0,13.0,15,15,20,20,25,25,HHHHHL,AAANNN,Moderate Achievement,20,Emerging Performer,Bhagvathi Sanitary & Hardware,Wanaparthy,Pebbair,Exclusive,577758.0,48749.0,75.0,0.12981213587695886,17.833333333333332,0.1279253320440218,0.6266666666666667,0.0006959261836763643,0.008913561941687291,0.0748148148148148,3.2422820892176656e-07,SIPT095,Bhagvathi Sanitary & Hardware,16.3,19,75.0,Exclusive,21.733333333333334,100.0,8.450704225352112,29.417089201877936,Tier 1,2000.0,2000.0,2000.0,0.0,40000.0
294,SIPT098,15.0,1.0,25.0,18.0,12.0,27.0,12,1.0,25.0,27.0,1.0,10.0,20,20,20,25,25,25,LLHHLL,NNAANN,Low Achievement,23,Consistently Weak Performer,Sohail Iron & Hardware,Mahabubnagar,Shanthinagar,Non-Exclusive,905660.0,1.0,80.0,0.08833337013890423,13.166666666666666,0.09641269535453494,0.525,0.0005829631788752515,0.006714980468520552,0.05407407407407407,2.2053129454529992e-07,SIPT098,Sohail Iron & Hardware,23.0,12,80.0,Non-Exclusive,28.749999999999996,52.17391304347826,5.164319248826291,19.283374157991428,Tier 3,1667.0,1323.0,1323.0,0.0,30430.0
295,SIPT099,30.0,22.0,1.0,22.0,1.0,30.0,40,27.0,1.0,11.0,1.0,1.0,30,35,40,30,20,20,HHLLLL,ANNNNN,Low Achievement,29,Consistently Weak Performer,Shiva Shankar Traders,Wanaparthy,Wanaparthi,Non-Exclusive,577758.0,1.0,250.0,0.43270711958986285,18.5,0.0051107951783871145,0.344,0.00038185199327851597,0.00034500679192350656,0.07777777777777778,1.0814656684328113e-06,SIPT099,Shiva Shankar Traders,60.7,13,250.0,Non-Exclusive,24.28,21.4168039538715,5.633802816901409,12.519642480915147,Tier 5,1333.0,952.0,952.0,0.0,27610.0
296,SIPT105,20.0,21.0,35.0,10.0,20.0,21.0,34,37.0,12.0,27.0,1.0,32.0,20,20,20,20,20,20,HHLHLH,AANANA,Moderate Achievement,28,Consistently Strong Performer,Medak Steel Corporation,Medak,Ramachandrapuram,Non-Exclusive,766153.0,1.0,350.0,0.4568278137656578,23.833333333333332,0.11795065992744973,0.2542857142857143,0.0002821694166765035,0.00821764653694033,0.10148148148148148,1.1417674038905178e-06,SIPT105,Medak Steel Corporation,510.3,24,350.0,Non-Exclusive,100.0,4.703115814226925,10.7981220657277,27.419496402282004,Tier 2,1833.0,1611.0,1611.0,0.0,45110.0
297,SIPT109,25.0,26.0,28.0,27.166666666666668,28.333333333333332,30.0,1,30.0,30.0,15.0,31.0,30.0,30,30,25,30,30,30,LHHLHH,NAANAA,Moderate Achievement,30,Consistently Strong Performer,Siddeshwara Traders,Yadadri Bhuvanagiri,Bhongir,Non-Exclusive,770833.0,1.0,450.0,0.5837840362309346,28.5,0.11649741602239436,0.23555555555555555,0.00026135812149066226,0.008116256254777328,0.12222222222222223,1.459157960149603e-06,SIPT109,Siddeshwara Traders,90.7,23,450.0,Non-Exclusive,20.15555555555556,25.358324145534727,10.328638497652582,15.299959038809607,Tier 4,1500.0,1110.0,1110.0,0.0,33300.0
298,SIPT111,30.5,30.0,36.333333333333336,31.0,31.0,30.0,30,30.0,1.0,30.0,41.0,30.0,30,30,30,30,40,40,LLLHHH,AANAAN,Moderate Achievement,38,Target-Oriented Performer,Jagannadh Traders,Yadadri Bhuvanagiri,Choutuppal,Non-Exclusive,770833.0,73336.0,400.0,0.5189191433163862,25.25,0.3029456023672555,0.04,4.407409039781126e-05,0.021124419685928996,0.10777777777777778,1.296995727814238e-06,SIPT111,Jagannadh Traders,24.4,27,400.0,Non-Exclusive,6.1,100.0,12.206572769953052,28.54394366197183,Tier 1,2000.0,2000.0,2000.0,0.0,76000.0
299,SIPT113,59.0,1.0,25.0,26.0,47.0,39.0,1,56.0,75.0,51.0,65.0,25.0,20,50,40,50,45,45,LHHHHL,NAAAAN,Moderate Achievement,54,Consistently Strong Performer,Srinivasa Steel Syndicate,Suryapet,Kodad,Non-Exclusive,1099560.0,111940.0,375.0,0.341045509112736,42.5,0.06755469924696549,0.44266666666666665,0.0004914816635117272,0.004701608619633439,0.18444444444444444,8.523116421707598e-07,SIPT113,Srinivasa Steel Syndicate,82.2,45,375.0,Non-Exclusive,21.92,54.74452554744526,20.657276995305164,27.72727130667215,Tier 2,1833.0,1611.0,1611.0,0.0,86990.0
300,SIPT116,10.0,10.0,21.0,1.0,1.0,17.0,18,19.5,1.0,1.0,1.0,1.0,15,15,15,20,15,15,HHLLLL,AANNNN,Low Achievement,22,Consistently Weak Performer,Maruthi Venkateshwara Traders,Nalgonda,Miryalaguda,Non-Exclusive,1618416.0,175838.0,450.0,0.2780496485452443,9.75,0.006666666666666667,0.15555555555555556,0.00017246919967995052,0.00045355722083448974,0.03888888888888889,6.94821990704448e-07,SIPT116,Maruthi Venkateshwara Traders,17.0,6,450.0,Non-Exclusive,3.7777777777777777,35.294117647058826,2.3474178403755865,9.222829789192673,Tier 6,,,,,
301,SIPT120,20.0,1.0,31.0,11.0,10.0,11.0,31,1.0,20.0,15.0,20.0,19.0,20,25,25,30,20,20,HLHHHH,ANNNAN,Low Achievement,21,Emerging Performer,Svs Enterprises,Nalgonda,Nalgonda,Non-Exclusive,1618416.0,207076.0,800.0,0.49431048630265645,12.0,0.18560661943837709,0.03125,3.4351864574764656e-05,0.012937884344894636,0.048888888888888885,1.2354740852613262e-06,SIPT120,Svs Enterprises,68.9,18,800.0,Non-Exclusive,8.6125,26.12481857764876,7.981220657276995,11.73619610989595,Tier 5,1333.0,952.0,952.0,0.0,19990.0
302,SIPT121,15.0,61.0,1.0,29.0,35.0,20.0,61,38.0,1.0,30.0,41.0,40.0,30,40,40,25,40,40,HHLLHH,ANNAAA,Moderate Achievement,42,Consistently Strong Performer,Mathaji Steel Cement Syndicate,Nalgonda,Nalgonda,Exclusive,1618416.0,207076.0,800.0,0.49431048630265645,29.166666666666668,0.139056195670523,0.1375,0.00015240746385461625,0.009690142803222605,0.12518518518518518,1.2354740852613262e-06,SIPT121,Mathaji Steel Cement Syndicate,17.0,35,800.0,Exclusive,2.125,100.0,15.96244131455399,30.002464788732397,Tier 1,2000.0,2000.0,2000.0,0.0,84000.0
303,SIPT123,101.0,81.0,100.0,61.0,65.0,75.0,100,101.0,91.0,74.0,51.0,1.0,70,80,90,85,90,90,HHHLLL,AAANNN,Moderate Achievement,79,Momentum Gainer,Sri Ramakrishna Enterprises,Suryapet,Suryapet,Exclusive,1099560.0,155422.0,550.0,0.5002000800320128,75.0,0.001746637650563412,0.18363636363636363,0.0002036701091034074,0.00011029541291804356,0.3288888888888889,1.2501980695891654e-06,SIPT123,Sri Ramakrishna Enterprises,100.7,69,600.0,Exclusive,16.783333333333335,68.52035749751738,31.92488262910798,36.21566774363494,Tier 1,2000.0,2000.0,2000.0,0.0,158000.0
304,SIPT124,1.0,1.0,26.0,1.0,25.0,25.0,15,25.0,1.0,23.0,1.0,1.0,20,20,25,20,20,20,HHLHLL,NANANN,Low Achievement,24,Fluctuating Performer,SRI VINAYAKA STEELS - S,Suryapet,Suryapet,Non-Exclusive,1099560.0,155422.0,550.0,0.5002000800320128,9.0,0.001634255201956796,0.06909090909090909,7.639733469261554e-05,0.00010245468629620395,0.035555555555555556,1.2501980695891654e-06,SIPT124,Sri Vinayaka Steels - S,11.6,11,600.0,Non-Exclusive,1.9333333333333333,94.82758620689656,4.694835680751173,22.169085316496684,Tier 3,1667.0,1323.0,1323.0,0.0,31750.0
305,SIPT126,1.0,25.0,30.0,11.0,13.0,16.0,23,37.0,1.0,25.0,25.0,25.0,20,20,25,20,25,25,HHLHHH,AANAAA,High Achievement,32,Consistently Strong Performer,SRI RAMA TRADERS,Suryapet,Thirumalagiri,Exclusive,1099560.0,38808.0,120.0,0.10913456291607551,17.5,0.6180262108522183,0.008333333333333333,8.888892181071177e-06,0.043107041933474796,0.07333333333333333,2.7253427650393984e-07,SIPT126,Sri Rama Traders,33.7,23,120.0,Exclusive,28.08333333333334,68.24925816023737,10.328638497652582,25.46370139730569,Tier 2,1833.0,1611.0,1611.0,0.0,51550.0
306,SIPT127,1.0,21.0,20.0,6.0,1.0,1.0,1,10.0,15.0,1.0,1.0,1.0,10,10,15,10,10,10,LHHLLL,NAANNN,Low Achievement,15,Consistently Weak Performer,Panduranga Traders,Nizamabad,Armoor,Non-Exclusive,1571022.0,105132.0,300.0,0.1909584970802446,8.166666666666666,0.013221210464195906,0.06666666666666667,7.370373100138184e-05,0.0009108562624953036,0.031851851851851846,4.770941119761665e-07,SIPT127,Panduranga Traders,81.0,4,250.0,Non-Exclusive,32.4,4.938271604938271,1.4084507042253522,8.312724743522866,Tier 6,,,,,
307,SIPT135,12.0,8.0,25.666666666666668,21.0,1.0,12.0,29,22.0,1.0,1.0,10.0,11.0,35,35,30,30,25,25,HHLLLL,NNNNNN,No Achievement,14,Consistently Weak Performer,Vasavi Sales Corporation,Medchal - Malkajgiri,Ghatkesar,Non-Exclusive,2460095.0,74712.0,1500.0,0.6097325509787224,11.0,0.1634755424242249,0.0006666666666666666,3.703705075446324e-07,0.011393837860178425,0.044444444444444446,1.5240292470386724e-06,SIPT135,Vasavi Sales Corporation,3.2,12,150.0,Non-Exclusive,2.1333333333333337,100.0,5.164319248826291,23.52525821596244,Tier 2,1833.0,1611.0,1611.0,0.0,22550.0
308,SIPT138,1.0,20.0,1.0,1.0,1.0,11.0,1,12.0,1.0,12.0,10.0,20.0,10,10,10,1,10,10,LHLHHH,NANAAA,Moderate Achievement,16,Consistently Strong Performer,Janatha Building Materials,Vikarabad,Vikarabad,Non-Exclusive,946109.0,89496.0,300.0,0.31708820019680606,10.833333333333334,0.09433962264150944,0.29,0.0003218519710562855,0.006570345815943038,0.0437037037037037,7.924183698628394e-07,SIPT138,Janatha Building Materials,45.9,9,300.0,Non-Exclusive,15.299999999999999,19.607843137254903,3.755868544600939,9.235089754211545,Tier 6,,,,,
309,SIPT140,50.0,20.0,52.0,25.0,56.0,25.0,19,41.0,20.0,55.0,25.0,42.0,50,50,50,50,55,55,LHLHLH,NNNANN,Low Achievement,44,Fluctuating Performer,Om Sai Steels,Hanamkonda,Hanamkonda,Exclusive,405630.0,365053.0,800.0,1.972240711978897,33.0,0.2556817057634253,0.04375,4.824075860768837e-05,0.01782690039400898,0.14222222222222222,4.930299650568248e-06,SIPT140,Om Sai Steels,20.0,34,800.0,Exclusive,2.5,100.0,15.492957746478872,29.79577464788732,Tier 1,2000.0,2000.0,2000.0,0.0,88000.0
310,SIPT143,25.0,26.0,25.0,15.0,30.0,29.0,32,1.0,25.0,25.0,25.0,26.0,25,25,25,25,25,25,HLHHHH,ANAAAA,High Achievement,32,Consistently Strong Performer,Laxmi Iron Cement & General Merchant,Mahabubabad,Kesamudram,Non-Exclusive,774549.0,52984.0,1000.0,1.291073902361245,22.0,0.024852779309459134,0.538,0.0005974076286694921,0.0017223704502494096,0.09333333333333334,3.2273826260096148e-06,SIPT143,Laxmi Iron Cement & General Merchant,26.2,22,1000.0,Non-Exclusive,2.6199999999999997,83.96946564885496,9.859154929577464,23.233386087517474,Tier 2,1833.0,1611.0,1611.0,0.0,51550.0
311,SIPT144,29.0,25.0,35.0,29.0,22.833333333333332,33.0,39,15.0,27.0,15.0,12.0,10.0,25,25,25,25,30,30,HLLLLL,ANANNN,Low Achievement,14,Consistently Weak Performer,Venkateswara Steels,Mahabubabad,Mahaboobabad  ,Exclusive,774549.0,1.0,250.0,0.32276847559031124,23.166666666666668,0.14494381923071126,0.004,4.074075582990957e-06,0.010100911987913786,0.09851851851851852,8.066190583508927e-07,SIPT144,Venkateswara Steels,172.3,20,250.0,Exclusive,68.92,11.607661056297156,8.92018779342723,21.457644887315773,Tier 3,1667.0,1323.0,1323.0,0.0,18520.0
312,SIPT145,10.0,1.0,27.0,1.0,11.0,1.0,10,1.0,9.0,8.0,9.0,1.0,10,10,15,15,10,10,HLHHHL,ANNNNN,Low Achievement,12,Emerging Performer,Sri Sai Ram Iron And Cement,Mahabubabad,Maripeda,Non-Exclusive,774549.0,70036.0,600.0,0.774644341416747,3.8333333333333335,0.006329113924050633,0.10833333333333334,0.0001200000444444609,0.0004300067571444799,0.012592592592592593,1.9363087232582963e-06,SIPT145,Sri Sai Ram Iron And Cement,22.3,6,600.0,Non-Exclusive,3.716666666666667,26.905829596412556,2.3474178403755865,7.532949956841197,Tier 6,,,,,
313,SIPT147,25.0,25.0,25.0,16.0,33.0,27.0,37,24.0,1.0,25.0,12.0,12.0,30,25,25,25,30,30,HLLHLL,ANNANN,Low Achievement,19,Consistently Weak Performer,SRI VENKATESHWARA IRON & HARDWARE MERCHANT,Warangal,Narsampet  ,Non-Exclusive,737148.0,76637.0,1000.0,1.356579682777407,19.0,0.193212074391115,0.02,2.1851859945133313e-05,0.013468503617374374,0.08,3.3911470770994984e-06,SIPT147,Sri Venkateshwara Iron & Hardware Merchant,44.9,19,1000.0,Non-Exclusive,4.489999999999999,42.3162583518931,8.450704225352112,14.431674205589886,Tier 4,1500.0,1110.0,1110.0,0.0,21090.0
314,SIPT149,1.0,15.0,20.0,1.0,20.0,15.0,10,25.0,15.0,10.0,16.0,1.0,15,20,20,15,15,15,LHLLHL,NANNAN,Low Achievement,16,Consistently Weak Performer,Venkataramana Iron & Hardware,Mahabubabad,Thorrur,Non-Exclusive,774549.0,68400.0,600.0,0.774644341416747,12.0,0.004025971064100871,0.17166666666666666,0.00019037044087794107,0.0002693205133421287,0.048888888888888885,1.9363087232582963e-06,SIPT149,Venkataramana Iron & Hardware,204.7,13,600.0,Non-Exclusive,34.11666666666667,6.350757205666829,5.633802816901409,11.473766464607547,Tier 5,1333.0,952.0,952.0,0.0,15230.0
315,SIPT150,52.0,75.0,51.0,25.0,51.0,25.0,137,1.0,25.0,25.0,1.0,50.0,60,60,60,50,80,80,HLLLLH,ANNNNN,Low Achievement,36,Consistently Weak Performer,Maha Lakshmi Steels,Warangal,Warangal,Exclusive,737148.0,26877.0,1000.0,1.356579682777407,38.0,0.1770341397842237,0.134,0.00014851857352539763,0.01233979745256524,0.16444444444444445,3.3911470770994984e-06,SIPT150,Maha Lakshmi Steels,75.7,40,4000.0,Exclusive,1.8925,52.840158520475555,18.30985915492958,21.93244719705286,Tier 3,1667.0,1323.0,1323.0,0.0,47630.0
316,SIPT151,90.0,30.0,103.0,25.0,10.0,16.0,73,50.0,51.0,55.0,22.0,25.0,50,50,50,50,85,85,HHHHLL,AAAANN,Moderate Achievement,39,Consistently Strong Performer,Padmalaya Enterprises,Warangal,Warangal,Exclusive,737148.0,26877.0,1000.0,1.356579682777407,43.666666666666664,0.01806285036254745,0.607,0.0006740743237312309,0.0012486489989505128,0.18962962962962962,3.3911470770994984e-06,SIPT151,Padmalaya Enterprises,81.0,46,4000.0,Exclusive,2.025,56.79012345679012,21.12676056338028,24.439081029386195,Tier 2,1833.0,1611.0,1611.0,0.0,62830.0
317,SIPT159,20.0,43.0,54.0,12.0,20.0,35.0,73,37.0,24.0,1.0,31.0,1.0,50,70,50,50,50,50,HLLLLL,ANNNNN,Low Achievement,33,Consistently Weak Performer,Swastik Vishaka Steel Pvt Ltd.,Hyderabad,Bowenpally,Non-Exclusive,3943323.0,1.0,300.0,0.07607796774446322,26.666666666666668,0.0027162451028238613,0.51,0.0005662965060357429,0.00017794322677093573,0.11407407407407408,1.8989278854994055e-07,SIPT159,Swastik Vishaka Steel Pvt Ltd.,440.7,28,150.0,Non-Exclusive,100.0,6.353528477422282,12.676056338028168,28.876339498301355,Tier 1,2000.0,2000.0,2000.0,0.0,66000.0
318,SIPT162,36.0,18.0,21.0,12.0,10.0,23.0,24,23.0,10.0,15.0,12.0,15.0,20,20,20,20,30,30,HHLLLL,AANNNN,Low Achievement,16,Consistently Weak Performer,Baheti Steel Industries,Hyderabad,Nacharam,Non-Exclusive,3943323.0,1.0,1000.0,0.2535932258148775,20.833333333333332,0.026477625727512524,0.21,0.00023296304924557378,0.0018357331392136534,0.08814814814814814,6.336809338600583e-07,SIPT162,Baheti Steel Industries,30.8,17,1000.0,Non-Exclusive,3.08,55.1948051948052,7.511737089201878,16.16200329248217,Tier 4,1500.0,1110.0,1110.0,0.0,17760.0
319,SIPT164,1.0,15.0,15.0,10.0,10.0,15.0,1,16.0,17.0,15.0,1.0,17.0,15,15,15,15,18,18,LHHHLH,NAAANN,Moderate Achievement,19,Emerging Performer,Sri Rama Traders (E),Khammam,Enkoor,Non-Exclusive,1401639.0,35342.0,120.0,0.08561405611573308,13.5,0.2212846981645719,0.10833333333333334,0.0001200000444444609,0.01542708141394743,0.05555555555555555,2.1373300948531807e-07,SIPT164,Sri Rama Traders (E),33.7,11,120.0,Non-Exclusive,28.08333333333334,32.64094955489614,4.694835680751173,14.9617579860966,Tier 4,1500.0,1110.0,1110.0,0.0,21090.0
320,SIPT167,1.0,8.0,1.0,3.0,1.0,1.0,1,1.0,5.0,1.0,8.0,7.0,10,10,10,10,10,10,LLHLHH,NNNNNN,No Achievement,0,Fluctuating Performer,Sri Srinivasa Traders (N),Medak,Narsapur,Non-Exclusive,766153.0,1.0,200.0,0.2610444650089473,3.8333333333333335,0.03718440535291295,0.405,0.0004496297961591838,0.0025827264026982585,0.012592592592592593,6.52309031850861e-07,SIPT167,Sri Srinivasa Traders (N),53.0,3,200.0,Non-Exclusive,26.5,5.660377358490567,0.9389671361502347,6.9954557533882555,Tier 6,,,,,
321,SIPT179,30.0,22.0,22.0,25.0,26.0,21.0,30,24.0,1.0,25.0,30.0,1.0,40,40,40,25,30,30,HLLHHL,NNNAAN,Low Achievement,30,Fluctuating Performer,WAHAB SAAB AGENCIES,Jogulamba Gadwal,Gadwal,Non-Exclusive,574969.0,114390.0,350.0,0.6087284705784138,16.5,0.006146479047869729,0.12,0.00013296301220852303,0.00041726464168514744,0.06888888888888889,1.5215190460371426e-06,SIPT179,Wahab Saab Agencies,62.3,18,1000.0,Non-Exclusive,6.2299999999999995,28.892455858747994,7.981220657276995,11.813223566115795,Tier 5,1333.0,952.0,952.0,0.0,28560.0
322,SIPT180,10.0,25.0,21.0,1.0,1.0,10.0,11,12.0,10.0,21.0,19.0,19.0,15,15,15,1,20,20,LHHHHH,NNNANN,Low Achievement,23,Emerging Performer,Sri Laxmi Narasimha Steel Traders,Vikarabad,Tandur,Non-Exclusive,946109.0,118776.0,190.0,0.20082252679131052,14.333333333333334,0.05278746414732021,0.8421052631578947,0.0009353024906578424,0.003671324488860935,0.05925925925925926,5.017541862612819e-07,SIPT180,Sri Laxmi Narasimha Steel Traders,75.1,15,190.0,Non-Exclusive,39.526315789473685,19.97336884154461,6.572769953051644,15.843598898034644,Tier 4,1500.0,1110.0,1110.0,0.0,25530.0
